OpCode	ImagePtPair	Index	Lx	Ly	Rx	Ry
israchz270521D	5	1	191.52151	1011.67290	35.46695	906.05607
israchz270521E	0	0	1450.51941	1145.58131	1362.52046	1160.84486
israchz270521E	0	1	1602.56558	1143.68224	1510.31689	1168.91589
israchz270521E	1	0	2204.62539	947.33645	2305.35152	1007.17757
israchz270521E	1	1	2367.77335	945.91589	2467.08080	1014.28037
israchz270521E	2	0	1426.43547	1107.00561	1434.77020	1123.33832
israchz270521E	2	1	1589.34208	1101.78318	1611.84260	1127.61121
israchz270521E	3	0	2264.38300	1363.03738	1970.93809	1456.38131
israchz270521E	3	1	2393.29171	1287.07477	2126.76180	1392.76262
israchz270521E	4	0	2381.95908	1326.95514	2161.23190	1436.44112
israchz270521E	4	1	2510.39559	1331.22804	2305.25079	1455.43178
israchz270521E	5	0	1793.79328	103.70093	2025.87198	90.91589
israchz270521E	5	1	2236.42078	204.56075	2528.08395	183.25234
israchz270521F	0	0	1637.56978	1493.71963	1309.41763	1511.47664
israchz270521F	0	1	1795.04302	1431.92523	1476.11228	1472.41121
israchz270521F	1	0	2009.10598	1403.51402	1718.33788	1483.77570
israchz270521F	1	1	2177.21931	1385.04673	1889.99790	1483.06542
israchz270521F	2	0	2064.43442	1382.20561	1786.43442	1459.62617
israchz270521H	0	0	1226.01154	1419.85047	516.12592	1356.63551
israchz270521H	0	1	1093.36516	1467.43925	320.34837	1372.26168
israchz270521H	1	0	1986.60651	718.97196	1560.78909	747.30841
israchz270521H	1	1	1518.44281	795.68224	937.98951	798.44860
israchz270521H	2	0	598.68206	1451.81308	405.74187	1329.64486
israchz270521H	2	1	1271.13536	1321.12150	1044.14690	1287.02804
isrnaha010322A	0	0	1878.49318	1340.29907	1652.77335	1401.00000
isrnaha010322A	0	1	1811.10598	1385.04673	1586.09549	1435.09346
isrnaha010322A	1	0	522.57608	1032.06542	557.92865	993.69159
isrnaha010322A	1	1	425.39664	1027.80374	461.45855	985.16822
isrnaha010322A	2	0	938.65582	1352.37383	632.06716	1304.38318
isrnaha010322A	2	1	684.00315	1399.96262	366.77440	1313.61682
isrnaha010322A	3	0	1676.98741	890.82243	925.55824	902.94393
isrnaha010322A	3	1	1443.61490	836.13084	731.19937	839.72897
isrnaha010322A	4	0	1082.35782	974.28972	766.29906	958.31776
isrnaha010322A	4	1	953.25813	906.10280	613.79119	889.42056
isrnaha010322A	5	0	668.36831	1517.15888	9.93075	1404.22430
isrnaha010322A	5	1	598.14376	1356.63551	55.32844	1257.90654
isrnaha010322A	6	0	859.71878	988.71028	604.35677	957.45794
isrnaha010322A	7	0	862.37251	1337.70093	138.32109	1261.49533
isrnaha010322A	7	1	1095.03568	1216.24299	353.25079	1164.18692
isrnaha010322A	8	0	1218.79748	946.93458	1362.71459	961.14019
isrnaha010322A	8	1	1151.41028	967.53271	1297.45540	974.63551
isrnaha010322A	9	0	696.88038	948.12150	882.19203	932.58879
isrnaha010322A	9	1	613.17838	954.51402	817.64218	931.87850
isrnaha010322A	10	0	790.51312	911.18692	994.26758	904.88785
isrnaha010322A	10	1	755.75551	923.97196	961.63799	914.83178
isrnaha010322A	11	0	1372.84260	823.16822	1770.50997	840.97196
isrnaha010322A	12	0	1627.35152	1011.69159	1250.27282	1023.32710
isrnaha010322A	12	1	1025.83211	892.36449	818.99475	877.00935
isrnaha010322A	13	0	1003.27282	1112.70093	541.93494	1078.09346
isrnaha010322A	13	1	371.96118	1014.68224	143.28646	960.18692
isrnaha010322A	14	0	1252.73767	768.15888	1272.97692	775.26168
isrnaha010322A	14	1	847.70514	722.70093	880.71249	721.99065
isrnaha010322A	15	0	835.75971	1424.11215	609.86674	1372.26168
isrnaha010322A	15	1	907.40294	1424.11215	663.06716	1377.94393
isrnaha010322B	0	0	2136.81112	1134.93458	2047.30955	1226.85047
isrnaha010322B	0	1	2024.73557	1135.64486	1950.13012	1205.54206
isrnaha010322B	1	0	2314.45855	1227.74766	2098.28541	1343.14019
isrnaha010322B	1	1	2261.96747	1249.76636	2045.08499	1355.21495
isrnaha010322B	2	0	53.90976	809.71963	564.63379	741.53271
isrnaha010322B	3	0	2197.66946	1391.43925	1645.42078	1483.77570
isrnaha010322B	3	1	2057.22036	1333.90654	1558.88143	1404.22430
isrnaha010322B	4	0	1669.61700	1108.08411	1272.79748	1125.98131
isrnaha010322B	4	1	1564.63484	1094.58879	1183.42078	1101.83178
isrnaha010322B	5	0	1672.91710	1091.35514	1033.72508	1099.14953
isrnaha010322B	6	0	1782.52781	1070.76636	1144.94229	1090.57944
isrnaha010322B	6	1	1634.98531	1072.89720	1054.85624	1079.92523
isrnaha010322B	7	0	1896.29906	1052.52336	1275.64533	1085.56075
isrnaha010322B	7	1	1755.14061	1052.52336	1208.96747	1077.74766
isrnaha010322B	8	0	1504.50997	1250.31776	1240.84575	1257.34579
isrnaha010322B	8	1	668.41028	1262.28972	476.20567	1174.38318
isrnaha010322C	0	0	2066.30430	1094.47664	1993.56243	1155.87850
isrnaha010322C	0	1	2152.13431	1075.29907	2100.67261	1137.41121
isrnaha010322C	1	0	2463.53410	1056.02804	2493.32634	1146.85047
isrnaha010322C	1	1	2367.06401	1056.02804	2363.51731	1139.74766
isrnaha010322C	2	0	2337.27177	1080.88785	2384.79748	1166.73832
isrnaha010322C	3	0	2500.41973	1043.82243	2577.73767	1137.82243
isrnaha010322C	3	1	2395.43757	1047.37383	2433.74187	1133.56075
isrnaha010322C	4	0	254.65268	1120.45794	92.21406	1050.69159
isrnaha010322C	4	1	434.11542	1103.41121	261.03673	1042.87850
isrnaha010322C	5	0	1864.85939	1039.16822	1359.86988	1072.57009
isrnaha010322C	5	1	1589.63589	1017.14953	1128.62539	1034.92523
isrnaha010322C	6	0	1490.32844	1049.11215	1128.62539	1062.62617
isrnaha010322C	6	1	1793.21616	1093.14953	1385.40609	1120.86916
isrnaha010322C	7	0	1239.77650	963.88785	823.37146	952.29907
isrnaha010322C	7	1	1024.13746	880.07477	698.52781	864.93458
isrnaha010322C	8	0	2702.58132	1318.99065	2057.26443	1444.00000
isrnaha010322C	8	1	2428.06716	1348.82243	1809.70514	1448.97196
isrnaha010322C	9	0	1659.34418	821.54206	1631.68625	842.73832
isrnaha010322C	9	1	1492.64953	826.51402	1439.45540	842.02804
isrnaha010322C	10	0	2335.14376	1123.23364	1798.25918	1196.47664
isrnaha010322C	10	1	2681.30115	1047.94393	2267.13221	1132.55140
isrnaha010322C	11	0	2317.01889	1330.35514	2012.65897	1426.24299
isrnaha010322C	11	1	2131.17209	1363.73832	1803.40399	1446.13084
isrnaha010322C	12	0	1062.86779	886.71963	926.66317	886.85981
isrnaha010322C	12	1	1326.03253	854.04673	1208.98006	859.86916
isrnaha010322C	13	0	58.87513	1051.56075	29.08290	981.96262
isrnaha010322C	13	1	390.13641	1018.88785	316.36516	969.17757
isrnaha010322C	14	0	1675.27912	966.31776	955.01994	974.62617
isrnaha010322C	14	1	2044.84470	954.24299	1265.00105	981.01869
isrnaha010322C	15	0	2094.74292	1102.31776	1054.01994	1131.01869
isrnaha010322C	15	1	2318.89402	936.11215	1439.19098	971.91589
isrnaha010322C	16	0	1649.36306	876.29907	1467.72613	899.42056
isrnaha010322C	16	1	2113.98006	832.97196	2011.78909	870.29907
isrnaha010322C	17	0	1495.38300	1144.44860	1562.07870	1166.14019
isrnaha010322C	17	1	1839.41238	1140.89720	1917.45750	1188.86916
isrnaha010322C	18	0	1208.70934	1103.15888	1303.48374	1107.51402
isrnaha010322C	18	1	1688.93179	1052.01869	1835.48793	1089.75701
isrnaha010322D	0	0	1774.60965	1383.62617	1305.70934	1415.55140
isrnaha010322D	0	1	1877.75866	1387.81308	1400.14795	1431.69346
isrnaha010322D	1	0	1431.54250	29.12150	1883.60860	33.38318
isrnaha010322D	1	1	1842.95908	212.37383	2333.32949	223.73832
isrnaha010322D	2	0	1761.43337	577.11215	1765.67891	600.42991
isrnaha010322D	2	1	1413.14795	594.86916	1376.25184	603.27103
isrnaha010322D	3	0	1136.77230	924.28037	932.88038	904.45794
isrnaha010322D	3	1	743.08919	830.52336	671.84365	788.68224
isrnaha010322D	4	0	892.68730	987.89720	825.79853	946.28972
isrnaha010322D	4	1	1057.96327	968.00935	1017.32004	946.28972
isrnaha010322D	5	0	1027.11228	1467.43925	780.92550	1404.93458
isrnaha010322D	5	1	1549.18573	1298.39252	1449.12277	1315.43925
isrnaha010322D	6	0	920.84995	1473.12150	676.60441	1393.57009
isrnaha010322D	6	1	1215.93494	1487.32710	939.05981	1446.84112
isrnaha010322E	0	0	1293.90136	1152.59065	1239.42392	1157.18692
isrnaha010322E	0	1	1154.60441	1144.99439	1101.07135	1134.39813
isrnaha010322E	1	0	893.28856	835.95327	1076.82162	833.71028
isrnaha010322E	1	1	609.55299	825.29907	812.94753	807.42991
isrnaha010322E	2	0	1608.73033	820.00561	1865.82162	842.55140
isrnaha010322E	2	1	1373.10598	808.61121	1618.97167	826.21495
isrnaha010322E	3	0	1937.09024	742.84486	2168.20147	769.89533
isrnaha010322E	3	1	1655.66317	713.88411	1867.88667	730.96449
isrnaha010322E	4	0	2351.99370	844.75701	2064.14271	884.46168
isrnaha010322E	4	1	1895.17943	788.64486	1712.83106	814.67103
isrnaha010322E	5	0	1194.01154	962.56075	933.88353	953.50467
isrnaha010322E	5	1	915.24134	961.85047	706.18573	942.14019
isrnaha010322F	0	0	1784.57817	1446.41121	1212.96432	1465.87664
isrnaha010322F	0	1	2102.36411	1447.83551	1456.14376	1519.52523
isrnaha010322F	1	0	1995.96327	964.92523	1322.38195	1001.53084
isrnaha010322F	1	1	2144.23190	949.25794	1593.42078	1006.75327
isrnaha010322F	2	0	1804.88353	965.55140	1114.93809	983.99626
isrnaha010322F	2	1	2047.59077	968.87477	1402.03148	1012.48224
isrnaha010322F	3	0	1524.66002	1514.77757	825.74711	1487.24112
isrnaha010322F	3	1	1705.50997	1391.81308	1122.75656	1403.20748
isrnaha010322F	4	0	1902.61700	1124.42056	1503.56348	1167.54393
isrnaha010322F	4	1	1678.32529	1068.39813	1237.71878	1085.88411
isrnaha010322F	5	0	1720.62225	1443.08785	1337.31689	1472.04860
isrnaha010322F	5	1	1597.85205	1431.69346	1240.98951	1441.18879
isrnaha010322F	6	0	1419.35152	1034.73271	991.63274	1025.86355
isrnaha010322F	6	1	1568.56453	1046.12710	1165.39979	1052.92523
isrnaha010322F	7	0	729.81427	954.15701	624.53515	903.48037
isrnaha010322F	7	1	493.71773	1001.63364	392.21616	928.64299
isrnaha010322F	8	0	1157.71668	893.35888	1018.57503	873.18692
isrnaha010322F	8	1	1344.70514	919.94579	1227.75656	921.61308
isrnaha010322F	9	0	1026.25918	1064.68224	922.37041	1033.34019
isrnaha010322F	9	1	835.02099	1014.83178	724.99370	967.34766
isrnaha010322F	10	0	2137.17943	809.63178	2398.04407	880.42056
isrnaha010322F	10	1	2031.40818	799.18692	2256.85834	860.00561
isrnaha010322F	11	0	1433.84050	944.14766	1462.64953	955.15514
isrnaha010322F	11	1	1274.23924	955.06729	1282.27177	952.78131
isrnaha010322F	12	0	1694.67156	1159.71215	1587.31270	1195.60374
isrnaha010322F	12	1	1459.04722	1154.01495	1358.29906	1168.06729
isrnaha010322F	13	0	2568.48059	1041.94579	2556.20357	1172.72336
isrnaha010322F	13	1	2346.07765	1016.78318	2315.38510	1115.27664
isrnaha010322F	14	0	361.78594	1178.04486	372.95383	1073.78318
isrnaha010322F	14	1	106.32949	1183.26729	169.91081	1057.16636
isrnaha010322F	15	0	1061.36411	1009.75327	1073.17629	987.29907
isrnaha010322F	15	1	863.04302	1005.48037	903.18678	971.63178
isrnaha010322F	16	0	1607.14795	1129.54206	1307.59077	1147.24860
isrnaha010322F	16	1	1327.13746	1122.89533	1079.52151	1110.21682
isrnaha010322F	17	0	1966.32424	956.60748	1915.52886	1012.97196
isrnaha010322F	17	1	1496.74187	960.86916	1445.94648	973.19626
isrnaha010322F	18	0	434.11542	397.75701	845.53200	383.55140
isrnaha010322G	0	0	2569.22560	1337.69159	2482.68625	1468.85981
isrnaha010322G	0	1	2221.64953	1255.77570	2210.30010	1358.05607
isrnaha010322G	1	0	864.04407	1182.52336	217.05771	1123.11215
isrnaha010322G	1	1	1200.27072	1105.81308	597.26338	1078.36449
isrnaha010322G	2	0	2173.38510	960.40187	1930.52046	1009.77570
isrnaha010322G	2	1	1945.68730	966.08411	1696.43861	996.99065
isrnaha010322G	3	0	1817.05666	1043.49533	1298.19517	1068.51402
isrnaha010322G	3	1	1591.48688	1049.88785	1072.62539	1060.70093
isrnaha010322G	4	0	1770.75236	1123.85047	1587.84575	1161.21495
isrnaha010322G	4	1	1616.11647	1139.47664	1441.01259	1161.92523
isrnaha010322G	5	0	1151.52886	1108.19626	1144.85729	1100.77570
isrnaha010322G	5	1	1615.43652	1120.98131	1587.48478	1147.65421
isrnaha010322H	0	0	785.53095	1298.65421	458.12277	1208.27103
isrnaha010322H	0	1	672.03673	1368.26168	311.28961	1254.43925
isrnaha010322H	1	0	717.85100	1463.17757	388.71773	1343.85047
isrnaha010322I	0	0	1515.96747	1288.96262	1415.24764	1309.67290
isrnaha010322I	0	1	1597.54145	1284.70093	1490.43757	1313.22430
isrnaha010322I	1	0	1546.52781	1320.37383	1427.09549	1339.69159
isrnaha010322I	1	1	1625.26443	1309.71963	1526.40294	1339.69159
isrnaha010322I	2	0	1566.51102	1362.07477	1325.13746	1377.23364
isrnaha010322I	2	1	1676.45855	1350.00000	1433.66632	1378.65421
isrnaha010322J	0	0	1550.08814	1326.09346	1434.47219	1346.05607
isrnaha010322J	0	1	1467.80483	1329.64486	1359.99161	1340.37383
isrnaha010322J	1	0	1013.43757	1149.37383	1203.85939	1122.14953
isrnaha010322J	1	1	920.51417	1163.57944	1109.51731	1129.96262
isrnaha121119A	0	0	1931.03043	458.23364	2323.79433	462.52336
isrnaha121119A	0	1	1962.24134	445.44860	2366.35467	446.89720
isrnaha121119A	1	0	1992.74292	373.71028	2390.47219	361.66355
isrnaha121119A	1	1	2031.75656	356.66355	2445.09129	341.77570
isrnaha121119A	2	0	1644.41028	1362.31776	1283.39349	1451.10280
isrnaha121119A	2	1	1746.55509	1394.99065	1396.17838	1510.05607
isrnaha121119A	3	0	457.50367	1164.76636	229.82581	1087.76636
isrnaha121119A	3	1	575.25393	1171.86916	346.86674	1109.07477
isrnaha121119A	4	0	2308.18888	1242.06542	2274.14061	1444.00000
isrnaha121119A	4	1	2392.60021	1264.08411	2377.70409	1483.77570
isrnaha121119A	5	0	2295.25813	1240.32710	2248.24449	1435.47664
isrnaha121119A	5	1	2381.08814	1261.63551	2352.51731	1473.12150
isrnaha121119A	6	0	2034.46905	1270.74766	1855.81847	1425.53271
isrnaha121119A	6	1	2071.35467	1284.24299	1889.15740	1444.00000
isrnaha121119A	7	0	1506.96747	472.33645	1856.03987	458.13084
isrnaha121119A	7	1	1564.42392	505.00935	1915.62434	500.74766
isrnaha121119A	8	0	1554.49318	540.52336	1899.30955	539.81308
isrnaha121119A	8	1	1595.63484	581.00935	1935.48583	588.82243
isrnaha121119A	9	0	543.07450	1416.29907	156.76390	1327.51402
isrnaha121119A	9	1	597.69360	1421.27103	216.34837	1336.03738
isrnaha121119A	10	0	476.87513	1377.45981	178.75341	1295.55140
isrnaha121119A	11	0	620.91501	439.05607	825.16999	384.84112
isrnaha121119A	11	1	584.73872	430.53271	785.44701	372.76636
isrnaha121119A	12	0	606.01889	419.87850	837.93809	364.95327
isrnaha121119A	12	1	573.38930	412.06542	796.79643	354.29907
isrnaha121119A	13	0	366.07030	557.73271	564.39874	494.08598
isrnaha121119A	13	1	334.43337	549.66168	529.92865	489.33832
isrnaha121119A	14	0	408.09549	529.24673	631.92235	466.54953
isrnaha121119A	15	0	441.05666	795.57944	457.55824	735.87850
isrnaha121119A	15	1	414.81112	800.55140	427.05666	735.16822
isrnaha121119A	16	0	429.70724	784.21495	463.23295	719.54206
isrnaha121119A	16	1	404.88038	778.53271	431.31270	713.85981
isrnaha121119A	17	0	309.82896	862.34579	331.29591	790.57009
isrnaha121119A	17	1	311.24764	887.20561	324.20252	818.98131
isrnaha121119A	18	0	377.35467	790.49533	422.92550	725.93458
isrnaha121119A	18	1	336.92235	804.70093	383.91186	735.16822
isrnaha121119A	19	0	729.64218	1158.32710	566.07450	1117.71028
isrnaha121119A	19	1	850.93914	1111.44860	698.72088	1080.77570
isrnaha121119A	20	0	2077.22036	796.75701	2170.17524	870.66355
isrnaha121119A	20	1	1981.45960	793.20561	2062.35572	856.45794
isrnaha121119A	21	0	2165.88772	776.86916	2260.97062	855.03738
isrnaha121119A	21	1	2072.25498	750.58879	2155.98846	814.55140
isrnaha121119A	22	0	1693.90136	1144.97196	995.91186	1193.27103
isrnaha121119A	23	0	2519.57188	886.21495	2660.73033	1031.35514
isrnaha121119A	23	1	2398.27492	864.19626	2510.35047	986.60748
isrnaha121119A	24	0	2305.35152	813.76636	2366.35467	912.73832
isrnaha121119A	24	1	2193.98531	793.87850	2224.48688	875.09346
isrnaha121119A	25	0	2333.01574	901.84112	2381.96013	1027.80374
isrnaha121119A	25	1	2232.28961	897.57944	2255.69780	1009.33645
isrnaha121119A	26	0	2372.73872	909.65421	2499.00105	1043.42991
isrnaha121119A	26	1	2296.13012	904.68224	2381.96013	1012.17757
isrnaha121119A	27	0	2337.98111	845.01869	2441.54460	952.51402
isrnaha121119A	27	1	2269.88458	820.15888	2345.07450	917.00000
isrnaha121119A	28	0	2127.54145	890.83178	2154.58657	987.99065
isrnaha121119A	28	1	2038.87408	899.35514	2044.63903	989.41121
isrnaha121119A	29	0	2192.80063	870.94393	2199.98426	961.00000
isrnaha121119A	29	1	2099.87723	865.26168	2100.67681	951.76636
isrnaha121119A	30	0	2021.14061	823.35514	2080.81532	897.07477
isrnaha121119A	30	1	1958.71878	809.85981	2015.55614	875.05607
isrnaha121119A	31	0	2150.24029	790.68224	2178.70409	867.95327
isrnaha121119A	31	1	2055.89822	783.57944	2065.20986	853.74766
isrnaha121119A	32	0	1916.74187	805.83178	1886.46905	864.25234
isrnaha121119A	32	1	1839.42392	788.07477	1815.53515	836.55140
isrnaha121119A	33	0	1819.56243	762.50467	1820.50052	804.58879
isrnaha121119A	33	1	1741.53515	748.29907	1757.36936	779.01869
isrnaha121119A	34	0	1784.09549	686.50467	1776.52151	709.41121
isrnaha121119A	34	1	1694.71878	705.68224	1690.69150	730.00935
isrnaha121119A	35	0	1886.24029	729.12150	1862.35152	766.23364
isrnaha121119A	35	1	1785.51417	715.62617	1763.04407	747.76636
isrnaha121119A	36	0	1723.29171	757.12150	1671.45121	786.90654
isrnaha121119A	36	1	1625.40294	732.97196	1560.79433	755.65421
isrnaha121119A	37	0	1717.61700	647.02804	1707.62749	663.31776
isrnaha121119A	37	1	1620.43757	673.30841	1592.71459	678.23364
isrnaha121119A	38	0	1628.24029	679.70093	1588.45855	690.30841
isrnaha121119A	38	1	1553.75971	655.55140	1540.22350	672.55140
isrnaha121119A	39	0	1527.51417	726.57944	1477.09234	735.76636
isrnaha121119A	39	1	1446.64953	700.29907	1404.03043	703.09346
isrnaha121119A	40	0	1680.69045	741.95327	1715.39244	769.32710
isrnaha121119A	40	1	1603.37251	736.98131	1611.11962	753.70093
isrnaha121119A	41	0	1987.61070	753.27103	2061.57922	809.40187
isrnaha121119A	41	1	1879.08185	753.98131	1937.44491	802.29907
isrnaha121119A	42	0	2229.20567	762.34579	2346.05352	840.76636
isrnaha121119A	42	1	2144.08499	757.37383	2226.88458	826.56075
isrnaha121119A	43	0	2277.87408	934.10280	2466.37146	1067.32710
isrnaha121119A	43	1	2175.72928	914.92523	2357.13326	1031.81308
isrnaha121119A	44	0	1702.41343	1125.08411	1004.42392	1164.85981
isrnaha121119A	45	0	817.44281	800.78505	701.37671	763.78505
isrnaha121119A	45	1	913.20357	802.91589	798.55614	769.46729
isrnaha121119A	46	0	1006.12697	822.09346	929.07450	802.14019
isrnaha121119A	46	1	1068.54879	822.80374	998.58972	804.27103
isrnaha121119A	47	0	1099.05037	784.44860	1029.09129	770.17757
isrnaha121119A	47	1	1161.47219	778.05607	1109.24659	768.75701
isrnaha121119A	48	0	1135.22665	843.40187	1043.27807	838.36449
isrnaha121119A	48	1	1203.32319	838.42991	1128.39874	839.07477
isrnaha121119A	49	0	1198.35782	816.41121	1109.24659	812.08411
isrnaha121119A	49	1	1275.67576	811.43925	1197.91396	811.37383
isrnaha121119A	50	0	1228.57922	775.28598	1178.21091	771.91402
isrnaha121119A	50	1	1298.93599	777.18505	1258.48374	776.18692
isrnaha121119A	51	0	1206.38615	850.77383	1156.49003	847.87664
isrnaha121119A	51	1	1282.88143	851.24860	1242.90136	855.94766
isrnaha121119A	52	0	1316.87933	791.42804	1296.25918	797.07664
isrnaha121119A	52	1	1391.48583	790.47850	1378.42078	800.40000
isrnaha121119A	53	0	1425.78699	771.80187	1389.93494	779.05234
isrnaha121119A	53	1	1488.11647	777.49907	1471.62434	793.77009
isrnaha121119A	54	0	1347.87513	860.10841	1294.55194	872.58131
isrnaha121119A	54	1	1408.78804	859.63364	1379.07450	879.22804
isrnaha121119A	55	0	1396.03882	874.35140	1369.15845	896.31963
isrnaha121119A	55	1	1469.22875	874.35140	1453.20881	899.16822
isrnaha121119A	56	0	1507.47639	827.34953	1499.01154	850.26729
isrnaha121119A	56	1	1566.50052	828.77383	1564.64638	858.33832
isrnaha121119A	57	0	2350.98636	936.47103	2493.90031	1070.85421
isrnaha121119A	57	1	2433.14795	951.18879	2590.22770	1103.13832
isrnaha121119A	58	0	2294.79538	954.98692	2414.57188	1089.84486
isrnaha121119A	58	1	2367.51312	974.45234	2505.70514	1124.02804
isrnaha121119A	59	0	2152.62854	938.92523	2218.71144	1052.33832
isrnaha121119A	59	1	2230.06821	947.94579	2310.78909	1070.37944
isrnaha121119A	60	0	1995.65373	853.66168	2046.35047	926.62056
isrnaha121119A	60	1	2067.89927	866.95514	2135.12277	955.10654
isrnaha121119A	61	0	2054.67786	875.50093	2139.37251	964.60187
isrnaha121119A	61	1	2130.22875	903.51215	2223.89507	1004.00748
isrnaha121119A	62	0	1888.93809	888.31963	1916.96957	961.75327
isrnaha121119A	62	1	1958.82267	920.60374	1994.40923	1001.63364
isrnaha121119A	63	0	1815.39454	922.84673	1808.45435	989.17009
isrnaha121119A	63	1	1899.91710	942.31215	1914.22560	1021.45421
isrnaha121119A	64	0	1799.33998	821.72150	1857.09024	873.80187
isrnaha121119A	64	1	1867.80797	842.61121	1929.33578	904.66168
isrnaha121119A	65	0	1676.09759	808.42804	1672.93494	844.36636
isrnaha121119A	65	1	1754.00944	829.31776	1758.87408	875.22617
isrnaha121119A	66	0	1677.98636	876.79439	1685.21196	924.12710
isrnaha121119A	66	1	1754.48164	895.78505	1768.79014	953.08785
isrnaha121119A	67	0	1627.93389	860.65234	1610.60546	900.86355
isrnaha121119A	67	1	1710.56768	869.67290	1687.57293	917.48037
isrnaha121119A	68	0	1198.95803	968.38879	1122.29276	977.09720
isrnaha121119A	68	1	1219.26233	898.12336	1164.79014	919.17570
isrnaha121119A	69	0	1691.06401	1136.44860	961.86359	1173.38318
isrnaha121119A	70	0	1473.82162	699.98131	1758.66946	718.56075
isrnaha121119A	70	1	1397.21301	686.48598	1681.35152	689.43925
isrnaha121119A	71	0	890.83631	390.66355	1252.14690	342.69159
isrnaha121119A	71	1	844.01994	389.95327	1207.45855	343.40187
isrnaha121119A	72	0	654.43127	539.04486	906.18468	485.69159
isrnaha121119A	73	0	510.65582	389.74766	854.36516	330.63551
isrnaha121119A	73	1	567.40294	401.82243	906.85624	342.00000
isrnaha121119A	74	0	785.87933	439.46729	1091.99370	395.27103
isrnaha121119A	74	1	727.00420	430.23364	1038.08395	379.64486
isrnaha121119A	75	0	615.63799	521.85981	878.42392	469.03738
isrnaha121119A	75	1	683.73452	531.09346	940.84575	477.56075
isrnaha121119A	76	0	2119.39664	776.06542	2590.50577	863.85981
isrnaha121119A	76	1	2186.07450	788.14019	2673.49843	886.58879
isrnaha121119A	77	0	1586.70829	1386.06542	1110.51522	1459.22991
isrnaha121119A	77	1	1450.71668	1396.03551	960.83001	1449.73458
isrnaha121119A	78	0	1639.90346	1401.92523	1177.50262	1485.90654
isrnaha121119A	79	0	1867.05037	1318.23738	1627.60441	1448.78505
isrnaha121119A	79	1	1957.71144	1312.54019	1732.90346	1455.90654
isrnaha121119A	80	0	1942.12907	1300.19626	1760.76285	1442.61308
isrnaha121119A	80	1	2035.15110	1295.92336	1869.36726	1455.43178
isrnaha121119A	81	0	1664.32319	1367.45047	1335.90661	1465.87664
isrnaha121119A	81	1	1781.89927	1364.12710	1466.23190	1483.44299
isrnaha121119A	82	0	1840.29276	1269.32897	1604.62854	1386.48037
isrnaha121119A	82	1	1946.06401	1248.91402	1703.31689	1382.68224
isrnaha121119A	83	0	1246.08814	904.27103	1347.36831	918.68224
isrnaha121119A	83	1	1227.64533	917.05607	1321.83211	933.59813
isrnaha121119A	84	0	1198.56243	891.48598	1301.97062	898.08411
isrnaha121119A	84	1	1207.78384	908.53271	1301.97062	918.68224
isrnaha121119A	85	0	1147.92235	861.19626	1253.66946	865.48598
isrnaha121119A	85	1	1178.42392	878.95327	1275.65897	886.79439
isrnaha121119A	86	0	1132.84680	867.98505	1241.12487	868.43925
isrnaha121119A	86	1	1175.34418	870.83364	1277.95593	873.66168
isrnaha121119A	87	0	1067.81847	1008.54019	1017.32004	1005.93458
isrnaha121119A	87	1	1146.20252	1014.23738	1105.62015	1015.42991
isrnaha121119A	88	0	1887.81532	901.27103	1942.28541	972.17757
isrnaha121119A	88	1	1975.06401	948.14953	2012.50997	1030.42056
isrnaha121119A	89	0	2020.43127	995.95327	2014.03673	1095.77570
isrnaha121119A	89	1	2128.96013	1072.66355	2120.43757	1209.42056
isrnaha121119A	90	0	2194.65268	1265.80374	2121.14061	1447.55140
isrnaha121119A	90	1	2337.22980	1274.32710	2301.31270	1487.32710
isrnaha121119A	91	0	2112.41133	1214.22430	1950.74292	1370.84112
isrnaha121119A	91	1	2311.73557	1225.58879	2223.12907	1421.98131
isrnaha121119A	92	0	2223.35152	1034.38318	2406.07765	1181.69159
isrnaha121119A	92	1	2321.94963	1078.42056	2513.18783	1254.85047
isrnaha141119A	0	0	1367.60546	1267.14019	675.29066	1275.66355
isrnaha141119A	1	0	953.76285	800.67290	706.64218	763.99065
isrnaha141119A	1	1	1036.04617	824.11215	801.69360	799.50467
isrnaha141119A	2	0	1411.77335	1417.00935	585.25079	1438.31776
isrnaha141119A	2	1	1474.19517	1426.95327	621.42707	1455.36449
isrnaha141119A	3	0	1478.54145	1426.47103	620.92970	1455.90654
isrnaha141119A	3	1	1413.37880	1417.45047	584.57083	1433.11776
isrnaha141119A	4	0	520.86988	560.17757	595.70409	503.77570
isrnaha141119A	4	1	572.65163	564.43925	646.77650	510.16822
isrnaha141119A	5	0	362.05037	617.39252	445.25813	550.32710
isrnaha141119A	5	1	396.80797	586.14019	473.63169	520.49533
isrnaha141119A	6	0	469.58027	558.53271	549.98111	497.95327
isrnaha141119A	6	1	510.01259	537.93458	591.83211	478.77570
isrnaha141119A	7	0	1023.30430	458.92523	1375.58762	423.60748
isrnaha141119A	7	1	1184.67891	450.40187	1566.75446	418.63551
isrnaha141119A	8	0	797.37461	992.74206	273.34523	939.36822
isrnaha141119A	8	1	754.40504	992.74206	201.09969	939.84299
isrnaha141119A	9	0	722.29591	1020.75327	196.84995	957.40935
isrnaha141119A	9	1	778.95908	1021.22804	246.43022	967.37944
isrnaha141119A	10	0	1009.17524	936.69159	445.62434	903.00935
isrnaha141119A	10	1	1166.64848	911.12150	617.28437	889.51402
